case,generation,method,created_at,R_mm,alphaRin,alphaL0,L1_mm,alphaL2,alphaL3,theta0_deg,theta1_deg,alphaTheta2,alphat,U_mps,Rin_mm,L0_mm,L2_mm,L3_mm,L4_mm,t_mm,theta2_deg,Qaerosol_lpm,Qsheath_lpm,R1_mm,R2_mm,R3_mm,l1_mm,l2_mm,l1x_mm,l1y_mm,l2x_mm,l2y_mm,completed_at,objective_version,evaluation_status,score,n_outlet,n_substrate,n_target,n_substrate_overspray,n_wall_deposition,n_wall_upper,n_wall_down,n_wall_cavity,n_overspray,n_resolved,total_particles,target_center_x_m,target_center_z_m,target_diameter_um,target_radius_um,target_fraction,target_precision,substrate_fraction,substrate_resolved_fraction,substrate_overspray_fraction,wall_deposition_fraction,overspray_fraction,outlet_fraction,resolved_ratio,unresolved_fraction,deposit_centroid_x_mm,deposit_centroid_z_mm,deposit_rms_radius_mm,deposit_r90_radius_mm,deposit_footprint_area90_mm2,deposit_density_per_mm2,deposition_spread_score,deposition_particle_support,deposition_compactness,target_particle_support,targeted_deposition_compactness,target_rms_radius_um,target_r90_radius_um,target_centered_spread_score,target_centered_particle_support,target_centered_compactness,resolved_constraint,wall_constraint,objective_primary_score,objective_secondary_raw,objective_secondary_score,objective_tie_break_scale,source_objective_version,source_score,mesh_nodes,mesh_elements,max_u_mps,potential_failed,simple_failed,unclean_end,velocity_rejected,velocity_check_failed,mesh_rejected,run_finished,aerosol_mean_velocity_mps,aerosol_flow_fraction,Rin_over_R,R1_over_R,L2_over_R,t_over_R,host,failed,failure_class,potential_SIGFPE,last_iteration,first_continuity_gt_1e3,first_continuity_gt_1e12,max_log10_continuity,last_local_continuity,last_global_continuity,last_cumulative_continuity,simple_end,simple_sigfpe,turbulence_divide_sigfpe
case_1330,638,qlognehvi,2026-07-27T02:11:56,0.694323667161764,0.5419804880437775,3.5925225940370153,8.2190288599547,1.2832502694905112,0.31755283862303596,54.45889760963006,55.585158529715855,0.8616164264822681,1.8826534222077544,48.77859369144213,6.611896424973793,2.4943734618532734,15.65502459288835,3.4483567523713052,33.059482124868964,1.3071708281019327,49.27692139300146,1.6710471957549216,2.761509881384203,12.199510076162978,20.73385295206659,37.975636713923116,10.345070257113916,15.810988899285258,8.534342875903615,5.8468342118736505,11.98269962827492,10.315148064466246,2026-07-27T02:38:01,central_target_d10um_mobo_v1,complete,0.01,405,556,10,546,0,0,0,0,546,961,1000,0.0,0.0,10.0,5.0,0.01,0.017985611510791366,0.556,0.578563995837669,0.546,0.0,0.546,0.405,0.961,0.039,0.29525524864748187,9.128588429073914e-06,0.3344049569027395,0.5658907525405759,1.0060395787582876,552.662153397829,0.5509567707737878,1.0,0.5509567707737878,0.5,0.2754783853868939,446.0967800134188,861.1460011973595,0.005772698821085595,0.5,0.0028863494105427975,-0.01100000000000001,-0.05,0.01,0.0,0.0,0.0,,,46770,77941,63.8802,True,False,False,False,False,False,True,0.20278485163809665,0.37699394879162035,9.522787048296525,17.570350332477904,22.547156799194966,1.8826534222077544,xeon6,False,complete,True,,,,,,,,,,
case_1332,640,qlognehvi,2026-07-27T02:20:54,0.713404784806017,0.47491535877826685,1.2213820751210367,3.4612397000203936,4.245247774865591,0.3106481252403911,55.70607507014617,22.845738348770325,0.8814904101724597,1.641121494758199,44.84105259969928,2.7490704836630964,0.8713398164676497,24.57382170949806,1.716565968345822,13.745352418315482,1.1707839268085019,21.323395166025648,1.3278368779943703,2.9739506629690284,5.788548280971914,7.787925559140314,16.370755400869424,5.149697905037466,10.218976929956307,1.9993772781683998,4.745722180310515,3.7159432465142217,9.519414650264196,2026-07-27T02:41:57,central_target_d10um_mobo_v1,complete,0.002,390,610,2,608,0,0,0,0,608,1000,1000,0.0,0.0,10.0,5.0,0.002,0.003278688524590164,0.61,0.61,0.608,0.0,0.608,0.39,1.0,0.0,0.3078392848622952,1.1253161441475403e-05,0.3220366170496561,0.5498680154872998,0.9498757267041434,642.1892705023253,0.5647274164696438,1.0,0.5647274164696438,0.1,0.05647274164696438,445.5026466273233,857.7073005330798,0.005795708459764308,0.1,0.0005795708459764309,-0.050000000000000044,-0.05,0.002,0.0,0.0,0.0,,,38188,60535,62.986,True,False,False,False,False,False,True,0.932120057421329,0.308670957212591,3.8534511433233525,8.113974568513564,34.4458324822982,1.641121494758199,xeon5,False,complete,True,,,,,,,,,,
case_1335,643,qlognehvi,2026-07-27T02:30:10,0.7566580521305014,0.5391342528904537,3.910608189423733,7.460040196220446,4.809419788600175,0.11769443739206997,38.76088446800636,14.1214706329242,0.41732694293034966,0.6693732294302667,45.9022873544827,3.6371634112760485,2.9589931752549488,32.445806570034165,1.9786006566074243,18.18581705638024,0.5064866439290088,11.72000073961547,1.8198277749151113,3.133929995763078,6.746303711508164,8.194511404100627,18.087514687137748,5.935801969822273,16.870099849951355,1.4482076925924627,5.756425931431932,3.426808349199887,16.51839137098957,2026-07-27T02:49:33,central_target_d10um_mobo_v1,complete,0.001,393,607,1,606,0,0,0,0,606,1000,1000,0.0,0.0,10.0,5.0,0.001,0.0016474464579901153,0.607,0.607,0.606,0.0,0.606,0.393,1.0,0.0,0.3821385551235583,1.2358077055624379e-05,0.3588669348468994,0.5985262466344511,1.1254242593755988,539.3521553700754,0.5583432842456055,1.0,0.5583432842456055,0.05,0.027917164212280278,524.2283399350438,980.6648017289083,0.005072718424387008,0.05,0.0002536359212193504,-0.050000000000000044,-0.05,0.001,0.0,0.0,0.0,,,32962,58550,65.9487,True,False,False,False,False,False,True,0.7297994620403196,0.36736309265803474,4.806878617144147,8.915921389474123,42.88040876414041,0.6693732294302667,xeon5,False,complete,True,,,,,,,,,,
case_1327,636,qlognehvi,2026-07-27T02:01:42,0.6682735155721683,0.6870108908068335,1.1367070068579466,9.43588750942467,2.049801919803566,0.37246097776632214,59.20205620841455,55.414317760147085,0.2047552042697447,4.419820322106219,35.4849670919684,11.334589899850421,0.7596311876484768,33.818480096601704,2.9854229003807644,56.672949499252105,2.9536488648512362,19.29881790975001,1.7598287199790354,1.2273006344200226,16.49841371006353,23.871914865457185,38.79902936736101,8.956268701142292,31.343670978684543,7.373501155393655,5.083918740348775,10.35892405577442,29.5824002208531,2026-07-27T02:55:54,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,100213,187076,,True,True,False,False,False,False,False,0.07267041747206057,0.5891370982603706,16.961004193239457,24.688115458141077,50.605746462429686,4.419820322106219,xeon6,True,simpleFoam_SIGFPE,True,4753.0,156.0,600.0,97.58185184865502,2.75235e+97,1.38009e+97,3.68224e+97,False,True,False
case_1331,639,qlognehvi,2026-07-27T02:14:35,0.737998323923274,0.5258970589203472,1.4775618237495904,12.938206404186634,4.538719265874752,0.4323847433793886,43.83961699004948,18.524654536928267,0.2851801251187147,3.793169402519,38.942360585430116,6.922107738716224,1.0904381494202138,59.740786188596196,3.406898066560956,34.61053869358112,2.799352661416069,12.431062047435022,1.5203982539995249,2.477522191512543,13.162476612679919,16.4097208951064,33.44421122791118,10.220694199682868,30.911430245123515,3.2472442824264798,9.691129680985574,6.654142348987436,30.18673399688262,2026-07-27T03:09:35,central_target_d10um_mobo_v1,complete,0.1,457,508,100,408,0,0,0,0,408,965,1000,0.0,0.0,10.0,5.0,0.1,0.1968503937007874,0.508,0.5264248704663212,0.408,0.0,0.408,0.457,0.965,0.035,0.26140009048090546,5.104710682515757e-06,0.29999275163277345,0.4952927100087312,0.7706793889717564,659.1586686621731,0.5983975425251992,1.0,0.5983975425251992,1.0,0.5983975425251992,397.90156868462657,756.6928004351774,0.006564326191797209,1.0,0.006564326191797209,-0.015000000000000013,-0.05,0.1,0.0,0.0,0.0,,,89922,166937,51.6484,True,False,False,False,False,False,True,0.16833697938715247,0.38029727572650257,9.379571083464793,17.835374669561386,80.9497586268328,3.793169402519,xeon4,False,complete,True,,,,,,,,,,
case_1340,648,qlognehvi,2026-07-27T02:49:47,0.5871977944301972,0.658188444351,3.723753008028492,6.718939809080794,1.618185193081361,0.778328780147801,50.54848744325767,24.337035763153832,0.24854857719706547,1.7996089942049776,46.28033657203037,5.760459705308224,2.186579553317143,14.162343141200163,1.2197940742223896,28.802298526541122,1.0567264322339083,13.563449840155329,1.8815944978834294,1.126326760565704,8.75199155310037,10.26003540908085,16.359005780192795,3.659382222667169,11.631478351070177,1.5080438559804803,3.334198851300269,2.72783793020287,11.307085780958802,2026-07-27T03:13:29,central_target_d10um_mobo_v1,complete,0.03,305,520,30,490,8,8,0,0,490,833,1000,0.0,0.0,10.0,5.0,0.03,0.057692307692307696,0.52,0.6242496998799519,0.49,0.008,0.49,0.305,0.833,0.167,0.2566266372192306,8.538661481168646e-06,0.2718967783290378,0.4283294641132424,0.5763758456487428,902.1890905485661,0.5782196287595559,1.0,0.5782196287595559,1.0,0.5782196287595559,373.87844156766965,684.9561013020879,0.007246837864849634,1.0,0.007246837864849634,0.11699999999999999,-0.042,0.03,0.0,0.0,0.0,,,42744,67770,60.4063,True,False,False,False,False,False,True,0.30082271409135647,0.625546460898238,9.810084029518602,14.904673750679011,24.11852237105721,1.7996089942049776,xeon5,False,complete,True,,,,,,,,,,
case_1336,644,qlognehvi,2026-07-27T02:31:40,0.6984624822860812,0.5815178773164769,4.151412855892934,7.387100719283115,2.200136997482397,0.12432841177746234,59.57798315819641,49.56217176400028,0.8030250488314978,4.069079380742727,29.200872288324074,7.721622784697184,2.899606128321328,29.214283226532146,4.114562432381217,38.60811392348592,2.842099284892675,41.769414912666434,1.0535649497513249,1.63167508850522,13.278392781886703,22.67329952334059,43.246111685246674,12.343687297143653,20.280394642064437,9.394906741453887,8.00639390793695,13.509469173835104,15.125761120653564,2026-07-27T03:17:25,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,79042,133501,,True,True,False,False,False,False,False,0.09374390217038882,0.39235410419225564,11.055171867534192,19.010889086592407,41.826560434446286,4.069079380742727,xeon4,True,simpleFoam_SIGFPE,True,4777.0,170.0,606.0,98.40625737118019,6.05746e+97,3.4883e+97,2.54834e+98,False,True,False
case_1333,641,qlognehvi,2026-07-27T02:22:21,0.7483491877278046,0.5073162716506251,1.5824857507292087,6.0793507335538415,3.432514378322077,0.3802963400783421,58.77301582529435,21.45951277027229,0.7491117445137833,0.8698573957872451,19.70635045460333,5.466783981128979,1.1842519261490283,36.98839494611922,3.0506646744015216,27.333919905644898,0.6509570755764083,18.584455602616654,0.7201716064687549,1.3600802019770275,10.775889295531615,14.124088369716775,29.377411741724387,9.151994023204566,20.07787962749756,3.348199074185161,8.51754410381289,6.398863748586683,19.030916768860738,2026-07-27T03:18:53,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,39354,73992,1.69822e+91,True,False,False,True,False,False,False,0.12784126089631478,0.34619443835831415,7.30512449372418,14.39954699256132,49.426652093291146,0.8698573957872451,xeon6,True,completed_with_runaway_velocity,True,10000.0,245.0,1336.0,90.8102136936777,2.07407e+90,8.09156e+89,6.45972e+90,True,False,False
case_1317,627,qlognehvi,2026-07-27T01:30:07,0.814544320771474,0.5464108725634694,3.0996565015951045,3.9917290600522373,2.7112554272199123,0.8940575759913314,58.79563415266121,51.17014733587302,0.7715096848234226,2.3855219112879706,38.00261583604853,4.045920674120059,2.524807599716668,20.075596838595246,1.1439353300305575,20.229603370600294,1.9431133249155286,41.76316739523327,2.4311304255231976,2.3216095504749306,7.404539106512924,10.077955031838853,15.79763168199164,3.4318059900916724,5.731301659490543,2.673415925325929,2.1517759278890525,3.8173512553564866,4.2750027023742705,2026-07-27T03:20:21,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,45375,68595,30828500.0,True,False,False,True,False,False,False,0.7879023726914779,0.5115218669232232,4.967097027069163,9.090406645398879,24.64641435297367,2.3855219112879706,xeon1,True,completed_with_runaway_velocity,True,10000.0,285.0,1639.0,12.77585428340088,346977.0,243602.0,4771170000000.0,True,False,False
case_1338,646,qlognehvi,2026-07-27T02:38:16,0.5801233807539744,0.5491530515789247,4.8538438216597,11.4110675811065,2.7262056762631635,0.9206711393851692,47.55062765133667,51.1825138429301,0.0652413514607375,4.5192900654367465,41.60353486345425,7.169320076411951,2.8158282874730163,35.591245520835805,1.3082649053319897,35.846600382059755,2.6217458313690156,12.68680285966329,1.6178584857037495,1.0213402454755454,13.055231243455216,16.113222074141966,22.65454660080191,3.924794715995969,19.880821013826175,3.057990830686749,2.4602247137498736,4.366255736018738,19.395433870668526,2026-07-27T03:24:18,central_target_d10um_mobo_v1,complete,0.004,466,505,4,501,0,0,0,0,501,971,1000,0.0,0.0,10.0,5.0,0.004,0.007920792079207921,0.505,0.5200823892893924,0.501,0.0,0.501,0.466,0.971,0.029,0.24538309096237626,7.114031816365342e-06,0.2542767365623702,0.40016750948875457,0.5030759099890847,1003.8246514546026,0.5917869752011371,1.0,0.5917869752011371,0.2,0.11835739504022742,353.36881602324263,645.5506004647925,0.007685797225346805,0.2,0.001537159445069361,-0.02100000000000002,-0.05,0.004,0.0,0.0,0.0,,,83035,134740,54.0394,True,False,False,False,False,False,True,0.16698730973129505,0.6130112395821092,12.358267765546932,22.50423216262651,61.35116546169644,4.5192900654367465,xeon6,False,complete,True,,,,,,,,,,
case_1341,649,qlognehvi,2026-07-27T02:56:08,0.8495440389473778,0.5958944462073217,1.8298791208839296,4.285017463609166,4.5797256311287695,0.33450789634103617,47.228560333892425,16.593551753831,0.0499649181479489,2.8842805612160016,41.35497773085204,3.2664379241978136,1.5545628991412106,25.10409281232864,1.1431695963765565,16.33218962098907,2.450323357432852,10.32944627368443,2.741539031450441,2.8844736680908074,5.48157135040887,6.460972229667975,12.176820211550758,3.4295087891296694,11.837577373993236,0.9794008792591052,3.2866859376009967,2.1225704756356616,11.645725939641393,2026-07-27T03:24:18,central_target_d10um_mobo_v1,complete,0.001,534,466,1,465,0,0,0,0,465,1000,1000,0.0,0.0,10.0,5.0,0.001,0.002145922746781116,0.466,0.466,0.465,0.0,0.465,0.534,1.0,0.0,0.29244412931545033,3.415140238027896e-06,0.2987024398279861,0.3734603708271782,0.43816624815052896,1063.523267634044,0.6946369384751275,1.0,0.6946369384751275,0.05,0.03473184692375638,418.0271717746669,665.9045001345913,0.007452625521213438,0.05,0.00037263127606067194,-0.050000000000000044,-0.05,0.001,0.0,0.0,0.0,,,54064,84819,54.4658,True,False,False,False,False,False,True,1.3631526488915966,0.48729698595845494,3.844930662152692,6.452368681440901,29.550078231887436,2.8842805612160016,xeon6,False,complete,True,,,,,,,,,,
case_1337,645,qlognehvi,2026-07-27T02:34:22,0.6323236444519436,0.5432761651900575,4.73188212126181,12.081781236001893,3.132387359577095,0.38913181296815613,48.11065084492669,13.319833610001655,0.2064551319624075,3.697346536283789,48.56649241834232,7.661674676839042,2.9920809480332613,44.175199371256625,3.712896719362167,38.308373384195214,2.3379196366247355,10.685396686046127,1.4358782864172412,2.2244219112831263,14.102725589219828,16.66893055150056,35.2334141483114,11.1386901580865,33.86490967891499,2.5662049622807306,10.839050259566973,6.2791016816428975,33.27769507692292,2026-07-27T03:29:34,central_target_d10um_mobo_v1,complete,0.021,369,594,21,573,0,0,0,0,573,963,1000,0.0,0.0,10.0,5.0,0.021,0.03535353535353535,0.594,0.616822429906542,0.573,0.0,0.573,0.369,0.963,0.037,0.3035901994865315,1.2045319430311457e-05,0.32739827733124865,0.545033801666016,0.9332473097834854,636.4872352407947,0.5370702385557351,1.0,0.5370702385557351,1.0,0.5370702385557351,446.493719293823,848.6240012184318,0.005857379821634798,1.0,0.005857379821634798,-0.013000000000000012,-0.05,0.021,0.0,0.0,0.0,,,92310,175626,62.4274,True,False,False,False,False,False,True,0.12976844189498168,0.39228429605838094,12.116698061290554,22.303017944937267,69.86169149114261,3.697346536283789,xeon1,False,complete,True,,,,,,,,,,
case_1334,642,qlognehvi,2026-07-27T02:27:29,0.6290268298554655,0.5486048509538964,2.5976054175844125,4.331358971060364,1.192094050337649,0.1985501081288752,58.55328440442278,22.28330096859875,0.12070415770200371,2.660600718096508,47.68217723039909,4.230807387585207,1.6339635010385059,9.193357124158466,2.1870531240414275,21.154036937926037,1.6735892352154216,11.482645497214918,1.3587459796204162,2.1975306869284856,7.711939440981639,10.19984242178164,21.135108041988776,6.5611593721242825,23.48384976931609,2.4879029807999995,6.071173779800804,4.674956104841427,23.013821616707062,2026-07-27T03:31:05,central_target_d10um_mobo_v1,complete,0.012,176,823,12,811,0,0,0,0,811,999,1000,0.0,0.0,10.0,5.0,0.012,0.014580801944106925,0.823,0.8238238238238238,0.811,0.0,0.811,0.176,0.999,0.001,0.27306326242527323,1.1376865150130005e-05,0.285785442738101,0.4217387375944194,0.5587748621952536,1472.865112017902,0.598636698176224,1.0,0.598636698176224,0.6,0.35918201890573437,395.2680921814702,694.8020000383657,0.0071448781222772755,0.6,0.004286926873366365,-0.049000000000000044,-0.05,0.012,0.0,0.0,0.0,,,59307,105560,66.2835,True,False,False,False,False,False,True,0.40270835586007003,0.38206981824588376,6.725956965233644,12.260112088944835,14.61520667770382,2.660600718096508,xeon1,False,complete,True,,,,,,,,,,
case_1280,604,qlognehvi,2026-07-26T23:20:40,0.810875961032618,0.66675339090448,2.736822296830905,3.5203157108923846,2.3618252329255554,0.553050690358937,59.4666175939381,19.22965784411539,0.8479112380922871,3.0018344747073606,47.14650740844852,4.520075705484108,2.219223410118257,16.01136042437548,1.1158295806260023,22.60037852742054,2.4341154145391752,17.82593060977207,3.479105780600547,2.364211931001784,6.779231672676501,7.881745291427583,13.460893194557595,3.3474887418780073,7.246499389916303,1.1025136187510818,3.1607190000802663,2.218343199377084,6.898601804556834,2026-07-27T03:32:33,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,53600,81619,,True,True,False,False,False,False,False,0.9033896131565666,0.5953990442266266,5.574312129968648,8.360380623496868,19.745757913436787,3.0018344747073606,xeon5,True,simpleFoam_SIGFPE,True,7886.0,189.0,892.0,98.0165068558384,3.93782e+97,3.23974e+97,2.00595e+97,False,True,False
case_1326,635,qlognehvi,2026-07-27T02:00:07,0.7013392654865096,0.5740555597860308,3.043118978672068,5.335330080672529,4.819481606422386,0.5286840990045489,57.251849785765785,17.291914927442388,0.0810650185347439,1.0558009443630922,47.37650702434358,5.164564036637294,2.1342588292899256,43.3590807639621,1.863480642686089,25.82282018318647,0.7404746588195743,10.591119218746893,2.0652524755912114,2.3273355095990866,8.996627501634675,10.65833126387912,19.975734477309565,5.590441928058267,19.179563054200493,1.6617037622444437,5.337769342856105,3.525184404930533,18.852817133290376,2026-07-27T03:43:50,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,40004,70783,142760000000.0,True,False,False,True,False,False,False,0.41077565319539733,0.47016758288149335,7.363859819048781,12.827782421954995,61.823261433800496,1.0558009443630922,xeon4,True,completed_with_runaway_velocity,True,10000.0,980.0,,11.464672824546271,14617700000.0,9122670000.0,272225000000.0,True,False,False
case_1346,654,qlognehvi,2026-07-27T03:20:37,0.7384683276696555,0.5488111439550222,2.054477565819691,6.698883224077551,4.23118654129794,0.5332463415595736,50.56016710151686,20.66442756170316,0.21736736612819452,1.7156784058875116,47.10081013604452,4.874690080705344,1.517166612265692,37.582551465407924,1.9370463955030341,24.373450403526718,1.2669741632146911,12.318098530352339,2.1140688910384218,2.727579501340113,8.882272407181384,10.932988556310653,20.61822053382582,5.811139186509102,18.69214008797311,2.050716149129268,5.4372697119677715,3.987762544632302,18.261814010553252,2026-07-27T03:43:50,central_target_d10um_mobo_v1,complete,0.003,450,523,3,520,0,0,0,0,520,973,1000,0.0,0.0,10.0,5.0,0.003,0.0057361376673040155,0.523,0.5375128468653648,0.52,0.0,0.52,0.45,0.973,0.027,0.2958527246042064,6.987866934130013e-06,0.31753759604628506,0.529335675825159,0.8802625047576867,594.1409490615168,0.5824783055062154,1.0,0.5824783055062154,0.15,0.08737174582593231,434.0034096725698,825.1884003869952,0.006022729295746884,0.15,0.0009034093943620325,-0.02300000000000002,-0.05,0.003,0.0,0.0,0.0,,,46937,81426,62.3343,True,False,False,False,False,False,True,0.4719804316380991,0.4366423828641247,6.601082129125482,12.027966636308816,50.89257055073052,1.7156784058875116,xeon1,False,complete,True,,,,,,,,,,
